Emissor;Tipo;Numero;Titulo;Data;Link;Gabarito
BACEN;Instrução Normativa BCB;134;Instrução Normativa BCB n° 134, 22/7/2021;22/07/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=134;1
BACEN;Instrução Normativa BCB;135;Instrução Normativa BCB n° 135, 26/7/2021;26/07/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=135;1
BACEN;Instrução Normativa BCB;136;Instrução Normativa BCB n° 136, 29/7/2021;29/07/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=136;1
BACEN;Instrução Normativa BCB;137;Instrução Normativa BCB n° 137, 30/7/2021;30/07/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=137;1
BACEN;Instrução Normativa BCB;138;Instrução Normativa BCB n° 138, 4/8/2021;04/08/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=138;1
BACEN;Instrução Normativa BCB;14;Instrução Normativa BCB n° 14, 8/9/2020;08/09/2020;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=14;1
BACEN;Instrução Normativa BCB;143;Instrução Normativa BCB n° 143, 19/8/2021;19/08/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=143;1
BACEN;Instrução Normativa BCB;144;Instrução Normativa BCB n° 144, 20/8/2021;20/08/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=144;0
BACEN;Instrução Normativa BCB;145;Instrução Normativa BCB n° 145, 23/8/2021;23/08/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=145;1
BACEN;Instrução Normativa BCB;146;Instrução Normativa BCB n° 146, 30/8/2021;30/08/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=146;1
BACEN;Instrução Normativa BCB;147;Instrução Normativa BCB n° 147, 2/9/2021;02/09/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=147;1
BACEN;Instrução Normativa BCB;152;Instrução Normativa BCB n° 152, 6/9/2021;06/09/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=152;1
BACEN;Instrução Normativa BCB;153;Instrução Normativa BCB n° 153, 15/9/2021;15/09/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=153;1
BACEN;Instrução Normativa BCB;155;Instrução Normativa BCB n° 155, 27/9/2021;27/09/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=155;1
BACEN;Instrução Normativa BCB;156;Instrução Normativa BCB n° 156, 29/9/2021;29/09/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=156;1
BACEN;Instrução Normativa BCB;158;Instrução Normativa BCB n° 158, 30/9/2021;30/09/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=158;1
BACEN;Instrução Normativa BCB;159;Instrução Normativa BCB n° 159, 30/9/2021;30/09/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=159;0
BACEN;Instrução Normativa BCB;16;Instrução Normativa BCB n° 16, 18/9/2020;18/09/2020;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=16;1
BACEN;Instrução Normativa BCB;160;Instrução Normativa BCB n° 160, 1/10/2021;01/10/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=160;1
BACEN;Instrução Normativa BCB;162;Instrução Normativa BCB n° 162, 1/10/2021;01/10/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=162;0
BACEN;Instrução Normativa BCB;165;Instrução Normativa BCB n° 165, 7/10/2021;07/10/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=165;1
BACEN;Instrução Normativa BCB;166;Instrução Normativa BCB n° 166, 7/10/2021;07/10/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=166;1
BACEN;Instrução Normativa BCB;167;Instrução Normativa BCB n° 167, 8/10/2021;08/10/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=167;0
BACEN;Instrução Normativa BCB;168;Instrução Normativa BCB n° 168, 8/10/2021;08/10/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=168;1
BACEN;Instrução Normativa BCB;169;Instrução Normativa BCB n° 169, 8/10/2021;08/10/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=169;1
BACEN;Instrução Normativa BCB;17;Instrução Normativa BCB n° 17, 18/9/2020;18/09/2020;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=17;0
BACEN;Instrução Normativa BCB;171;Instrução Normativa BCB n° 171, 11/10/2021;11/10/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=171;1
BACEN;Instrução Normativa BCB;172;Instrução Normativa BCB n° 172, 13/10/2021;13/10/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=172;1
BACEN;Instrução Normativa BCB;173;Instrução Normativa BCB n° 173, 13/10/2021;13/10/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=173;1
BACEN;Instrução Normativa BCB;174;Instrução Normativa BCB n° 174, 15/10/2021;15/10/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=174;1
BACEN;Instrução Normativa BCB;175;Instrução Normativa BCB n° 175, 19/10/2021;19/10/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=175;0
BACEN;Instrução Normativa BCB;176;Instrução Normativa BCB n° 176, 21/10/2021;21/10/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=176;1
BACEN;Instrução Normativa BCB;178;Instrução Normativa BCB n° 178, 22/10/2021;22/10/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=178;1
BACEN;Instrução Normativa BCB;179;Instrução Normativa BCB n° 179, 25/10/2021;25/10/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=179;0
BACEN;Instrução Normativa BCB;180;Instrução Normativa BCB n° 180, 25/10/2021;25/10/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=180;1
BACEN;Instrução Normativa BCB;181;Instrução Normativa BCB n° 181, 28/10/2021;28/10/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=181;1
BACEN;Instrução Normativa BCB;183;Instrução Normativa BCB n° 183, 12/11/2021;12/11/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=183;1
BACEN;Instrução Normativa BCB;184;Instrução Normativa BCB n° 184, 12/11/2021;12/11/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=184;1
BACEN;Instrução Normativa BCB;185;Instrução Normativa BCB n° 185, 19/11/2021;19/11/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=185;1
BACEN;Instrução Normativa BCB;186;Instrução Normativa BCB n° 186, 23/11/2021;23/11/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=186;1
BACEN;Instrução Normativa BCB;187;Instrução Normativa BCB n° 187, 25/11/2021;25/11/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=187;1
BACEN;Instrução Normativa BCB;188;Instrução Normativa BCB n° 188, 26/11/2021;26/11/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=188;1
BACEN;Instrução Normativa BCB;189;Instrução Normativa BCB n° 189, 26/11/2021;26/11/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=189;1
BACEN;Instrução Normativa BCB;19;Instrução Normativa BCB n° 19, 23/9/2020;23/09/2020;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=19;1
BACEN;Instrução Normativa BCB;190;Instrução Normativa BCB n° 190, 26/11/2021;26/11/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=190;1
BACEN;Instrução Normativa BCB;191;Instrução Normativa BCB n° 191, 29/11/2021;29/11/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=191;0
BACEN;Instrução Normativa BCB;192;Instrução Normativa BCB n° 192, 30/11/2021;30/11/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=192;1
BACEN;Instrução Normativa BCB;193;Instrução Normativa BCB n° 193, 2/12/2021;02/12/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=193;1
BACEN;Instrução Normativa BCB;194;Instrução Normativa BCB n° 194, 3/12/2021;03/12/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=194;1
BACEN;Instrução Normativa BCB;195;Instrução Normativa BCB n° 195, 9/12/2021;09/12/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=195;1
BACEN;Instrução Normativa BCB;20;Instrução Normativa BCB n° 20, 25/9/2020;25/09/2020;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=20;1
BACEN;Instrução Normativa BCB;201;Instrução Normativa BCB n° 201, 9/12/2021;09/12/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=201;1
BACEN;Instrução Normativa BCB;202;Instrução Normativa BCB n° 202, 10/12/2021;10/12/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=202;1
BACEN;Instrução Normativa BCB;203;Instrução Normativa BCB n° 203, 10/12/2021;10/12/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=203;1
BACEN;Instrução Normativa BCB;204;Instrução Normativa BCB n° 204, 10/12/2021;10/12/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=204;1
BACEN;Instrução Normativa BCB;205;Instrução Normativa BCB n° 205, 10/12/2021;10/12/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=205;1
BACEN;Instrução Normativa BCB;206;Instrução Normativa BCB n° 206, 13/12/2021;13/12/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=206;1
BACEN;Instrução Normativa BCB;207;Instrução Normativa BCB n° 207, 14/12/2021;14/12/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=207;1
BACEN;Instrução Normativa BCB;209;Instrução Normativa BCB n° 209, 17/12/2021;17/12/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=209;1
BACEN;Instrução Normativa BCB;21;Instrução Normativa BCB n° 21, 29/9/2020;29/09/2020;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=21;1
BACEN;Instrução Normativa BCB;210;Instrução Normativa BCB n° 210, 21/12/2021;21/12/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=210;1
BACEN;Instrução Normativa BCB;211;Instrução Normativa BCB n° 211, 21/12/2021;21/12/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=211;0
BACEN;Instrução Normativa BCB;212;Instrução Normativa BCB n° 212, 23/12/2021;23/12/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=212;1
BACEN;Instrução Normativa BCB;213;Instrução Normativa BCB n° 213, 23/12/2021;23/12/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=213;1
BACEN;Instrução Normativa BCB;214;Instrução Normativa BCB n° 214, 23/12/2021;23/12/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=214;1
BACEN;Instrução Normativa BCB;215;Instrução Normativa BCB n° 215, 23/12/2021;23/12/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=215;1
BACEN;Instrução Normativa BCB;22;Instrução Normativa BCB n° 22, 5/10/2020;05/10/2020;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=22;1
BACEN;Instrução Normativa BCB;220;Instrução Normativa BCB n° 220, 24/12/2021;24/12/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=220;1
BACEN;Instrução Normativa BCB;222;Instrução Normativa BCB n° 222, 28/12/2021;28/12/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=222;1
BACEN;Instrução Normativa BCB;223;Instrução Normativa BCB n° 223, 28/12/2021;28/12/2021;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=223;1
BACEN;Instrução Normativa BCB;225;Instrução Normativa BCB n° 225, 5/1/2022;05/01/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=225;1
BACEN;Instrução Normativa BCB;226;Instrução Normativa BCB n° 226, 6/1/2022;06/01/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=226;1
BACEN;Instrução Normativa BCB;227;Instrução Normativa BCB n° 227, 11/1/2022;11/01/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=227;0
BACEN;Instrução Normativa BCB;229;Instrução Normativa BCB n° 229, 14/1/2022;14/01/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=229;1
BACEN;Instrução Normativa BCB;23;Instrução Normativa BCB n° 23, 6/10/2020;06/10/2020;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=23;1
BACEN;Instrução Normativa BCB;230;Instrução Normativa BCB n° 230, 17/1/2022;17/01/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=230;1
BACEN;Instrução Normativa;231;Instrução Normativa BCB n° 231, 25/1/2022;25/01/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=231;1
BACEN;Instrução Normativa BCB;233;Instrução Normativa BCB n° 233, 28/1/2022;28/01/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=233;1
BACEN;Instrução Normativa BCB;234;Instrução Normativa BCB n° 234, 15/2/2022;15/02/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=234;1
BACEN;Instrução Normativa BCB;235;Instrução Normativa BCB n° 235, 16/2/2022;16/02/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=235;1
BACEN;Instrução Normativa BCB;236;Instrução Normativa BCB n° 236, 17/2/2022;17/02/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=236;1
BACEN;Instrução Normativa BCB;237;Instrução Normativa BCB n° 237, 21/2/2022;21/02/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=237;1
BACEN;Instrução Normativa BCB;238;Instrução Normativa BCB n° 238, 3/3/2022;03/03/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=238;1
BACEN;Instrução Normativa BCB;239;Instrução Normativa BCB n° 239, 3/3/2022;03/03/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=239;1
BACEN;Instrução Normativa BCB;24;Instrução Normativa BCB n° 24, 8/10/2020;08/10/2020;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=24;1
BACEN;Instrução Normativa BCB;240;Instrução Normativa BCB n° 240, 11/3/2022;11/03/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=240;0
BACEN;Instrução Normativa BCB;241;Instrução Normativa BCB n° 241, 14/3/2022;14/03/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=241;0
BACEN;Instrução Normativa BCB;242;Instrução Normativa BCB n° 242, 14/3/2022;14/03/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=242;1
BACEN;Instrução Normativa BCB;243;Instrução Normativa BCB n° 243, 16/3/2022;16/03/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=243;1
BACEN;Instrução Normativa BCB;244;Instrução Normativa BCB n° 244, 21/3/2022;21/03/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=244;1
BACEN;Instrução Normativa BCB;245;Instrução Normativa BCB n° 245, 24/3/2022;24/03/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=245;1
BACEN;Instrução Normativa BCB;249;Instrução Normativa BCB n° 249, 29/3/2022;29/03/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=249;1
BACEN;Instrução Normativa BCB;25;Instrução Normativa BCB n° 25, 8/10/2020;08/10/2020;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=25;1
BACEN;Instrução Normativa BCB;250;Instrução Normativa BCB n° 250, 29/3/2022;29/03/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=250;1
BACEN;Instrução Normativa BCB;251;Instrução Normativa BCB n° 251, 29/3/2022;29/03/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=251;1
BACEN;Instrução Normativa BCB;253;Instrução Normativa BCB n° 253, 29/3/2022;29/03/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=253;1
BACEN;Instrução Normativa BCB;256;Instrução Normativa BCB n° 256, 30/3/2022;30/03/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=256;1
BACEN;Instrução Normativa BCB;257;Instrução Normativa BCB n° 257, 30/3/2022;30/03/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=257;0
BACEN;Instrução Normativa BCB;258;Instrução Normativa BCB n° 258, 30/3/2022;30/03/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=258;0
BACEN;Instrução Normativa BCB;259;Instrução Normativa BCB n° 259, 30/3/2022;30/03/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=259;1
BACEN;Instrução Normativa BCB;260;Instrução Normativa BCB n° 260, 30/3/2022;30/03/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=260;1
BACEN;Instrução Normativa BCB;261;Instrução Normativa BCB n° 261, 30/3/2022;30/03/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=261;0
BACEN;Instrução Normativa BCB;262;Instrução Normativa BCB n° 262, 31/3/2022;31/03/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=262;1
BACEN;Instrução Normativa BCB;264;Instrução Normativa BCB n° 264, 31/3/2022;31/03/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=264;1
BACEN;Instrução Normativa BCB;265;Instrução Normativa BCB n° 265, 31/3/2022;31/03/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=265;1
BACEN;Instrução Normativa BCB;268;Instrução Normativa BCB n° 268, 1/4/2022;01/04/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=268;1
BACEN;Instrução Normativa BCB;269;Instrução Normativa BCB n° 269, 1/4/2022;01/04/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=269;1
BACEN;Instrução Normativa BCB;270;Instrução Normativa BCB n° 270, 1/4/2022;01/04/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=270;1
BACEN;Instrução Normativa BCB;271;Instrução Normativa BCB n° 271, 1/4/2022;01/04/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=271;1
BACEN;Instrução Normativa BCB;272;Instrução Normativa BCB n° 272, 1/4/2022;01/04/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=272;1
BACEN;Instrução Normativa BCB;273;Instrução Normativa BCB n° 273, 1/4/2022;01/04/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=273;1
BACEN;Instrução Normativa BCB;274;Instrução Normativa BCB n° 274, 1/4/2022;01/04/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=274;1
BACEN;Instrução Normativa BCB;275;Instrução Normativa BCB n° 275, 1/4/2022;01/04/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=275;1
BACEN;Instrução Normativa BCB;276;Instrução Normativa BCB n° 276, 4/4/2022;04/04/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=276;1
BACEN;Instrução Normativa BCB;277;Instrução Normativa BCB n° 277, 5/4/2022;05/04/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=277;1
BACEN;Instrução Normativa BCB;278;Instrução Normativa BCB n° 278, 13/4/2022;13/04/2022;https://www.bcb.gov.br/estabilidadefinanceira/exibenormativo?tipo=Instru%C3%A7%C3%A3o%20Normativa%20BCB&numero=278;1
